source	country	t_key	old_icon	new_canonical	confidence	why
bad_eisenkappel_info	at	Altpapiertonne	Icons.PAPER	PAPER	high	already Icons reference
bad_eisenkappel_info	at	Biomüll	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bad_eisenkappel_info	at	Gelbe	Icons.RECYCLING	RECYCLING	high	already Icons reference
bad_eisenkappel_info	at	Glasbehälter	Icons.GLASS	GLASS	high	already Icons reference
bad_eisenkappel_info	at	Recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
bad_eisenkappel_info	at	Recyclinghof	Icons.COMMERCIAL	COMMERCIAL	high	already Icons reference
bad_eisenkappel_info	at	Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
badaussee_at		Altpapier	Icons.PAPER	PAPER	high	already Icons reference
badaussee_at		Biomüll	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
badaussee_at		Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
badaussee_at		Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
baden_umweltverbaende_at		Altpapier	Icons.PAPER	PAPER	high	already Icons reference
baden_umweltverbaende_at		Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
baden_umweltverbaende_at		Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
baden_umweltverbaende_at		Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ballarat_vic_gov_au		green	Icons.ORGANIC	ORGANIC	high	already Icons reference
ballarat_vic_gov_au		recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
ballarat_vic_gov_au		waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ballina_nsw_gov_au		food organics	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
ballina_nsw_gov_au		garden organics	Icons.GARDEN	GARDEN	high	already Icons reference
ballina_nsw_gov_au		general waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ballina_nsw_gov_au		green organics	Icons.ORGANIC	ORGANIC	high	already Icons reference
ballina_nsw_gov_au		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
banyule_vic_gov_au		green waste	Icons.GARDEN	GARDEN	high	already Icons reference
banyule_vic_gov_au		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
barnet_gov_uk		Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
barnet_gov_uk		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
barnet_gov_uk		Recycling Bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
barnsley_gov_uk		blue	Icons.PAPER	PAPER	high	already Icons reference
barnsley_gov_uk		brown	Icons.RECYCLING	RECYCLING	high	already Icons reference
barnsley_gov_uk		green	Icons.ORGANIC	ORGANIC	high	already Icons reference
barnsley_gov_uk		grey	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
basildon_gov_uk		food_waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
basildon_gov_uk		general_waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
basildon_gov_uk		glass_waste	Icons.GLASS_COLORED	GLASS_COLORED	high	already Icons reference
basildon_gov_uk		green_waste	Icons.ORGANIC	ORGANIC	high	already Icons reference
basildon_gov_uk		papercard_waste	Icons.PAPER	PAPER	high	already Icons reference
basildon_gov_uk		plasticcans_waste	Icons.GLASS	GLASS	high	already Icons reference
basingstoke_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
basingstoke_gov_uk		GLASS	Icons.GLASS	GLASS	high	already Icons reference
basingstoke_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
basingstoke_gov_uk		WASTE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bassendean_wa_gov_au	au	FOGO	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bassendean_wa_gov_au	au	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bassendean_wa_gov_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
baton_rouge_la_us	us	Garbage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
baton_rouge_la_us	us	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
baton_rouge_la_us	us	Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bayside_vic_gov_au		Domestic Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bayside_vic_gov_au		Food & Green Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bayside_vic_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bayswater_wa_gov_au	au	FOGO	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bayswater_wa_gov_au	au	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bayswater_wa_gov_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bcp_gov_uk		Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bcp_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
bcp_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bcp_gov_uk		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bedford_gov_uk		BLACK BIN	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bedford_gov_uk		CADDY BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bedford_gov_uk		GREEN BIN	Icons.ORGANIC	ORGANIC	high	already Icons reference
bedford_gov_uk		ORANGE BIN	Icons.RECYCLING	RECYCLING	high	already Icons reference
beg_logistics_de		Gelbe tonneTannenbaum	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
beg_logistics_de		Gelber sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
beg_logistics_de		Graue tonne	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
belfast_city_gov_uk		Compost bin	Icons.GARDEN	GARDEN	high	already Icons reference
belfast_city_gov_uk		General waste bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
belfast_city_gov_uk		Recycling bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
bendigo_vic_gov_au		green	Icons.ORGANIC	ORGANIC	high	already Icons reference
bendigo_vic_gov_au		recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
bendigo_vic_gov_au		waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
betzdorf_lu		centre-de-ressources-recyclingpark-superdreckskescht	Icons.RECYCLING	RECYCLING	high	already Icons reference
betzdorf_lu		dechets-biodegradables-biomull-exception	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
betzdorf_lu		dechets-menagers-hausmull-exception	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
betzdorf_lu		valorlux	Icons.PAPER	PAPER	high	already Icons reference
betzdorf_lu		verre-papiers-altglas-altpapier	Icons.PAPER	PAPER	high	already Icons reference
bexley_gov_uk		Blue Lidded Wheelie	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
bexley_gov_uk		Brown Caddy	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bexley_gov_uk		Brown Wheelie	Icons.ORGANIC	ORGANIC	high	already Icons reference
bexley_gov_uk		Green Wheelie	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bexley_gov_uk		Recycling Box	Icons.RECYCLING	RECYCLING	high	already Icons reference
bexley_gov_uk		White Lidded Wheelie	Icons.GLASS	GLASS	high	already Icons reference
bielefeld_de		Bioabfallbehaelter	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bielefeld_de		Papierbehaelter	Icons.PAPER	PAPER	high	already Icons reference
bielefeld_de		Restabfallbehaelter	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bielefeld_de		Wertstofftonne	Icons.RECYCLING	RECYCLING	high	already Icons reference
binzone_uk		batter	Icons.BATTERY	BATTERY	high	already Icons reference
binzone_uk		bulky	Icons.BULKY	BULKY	high	already Icons reference
binzone_uk		clothes	Icons.TEXTILE	TEXTILE	high	already Icons reference
binzone_uk		electric	Icons.ELECTRONICS	ELECTRONICS	high	already Icons reference
binzone_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
binzone_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
binzone_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
binzone_uk		refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
binzone_uk		textile	Icons.TEXTILE	TEXTILE	high	already Icons reference
bir_no		matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bir_no		papir	Icons.PAPER	PAPER	high	already Icons reference
bir_no		restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
birmingham_gov_uk		Green Recycling Chargeable Collections	Icons.ORGANIC	ORGANIC	high	already Icons reference
birmingham_gov_uk		Household Collection	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
birmingham_gov_uk		Recycling Collection	Icons.RECYCLING	RECYCLING	high	already Icons reference
blaby_gov_uk		Food waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
blaby_gov_uk		Garden	Icons.GARDEN	GARDEN	high	already Icons reference
blaby_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
blaby_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
blackburn_gov_uk		Blue	Icons.PAPER	PAPER	high	already Icons reference
blackburn_gov_uk		Burgundy	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
blackburn_gov_uk		Grey	Icons.RECYCLING	RECYCLING	high	already Icons reference
blackpool_gov_uk		Brown Sack	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
blackpool_gov_uk		Domestic Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
blackpool_gov_uk		Dry Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
blackpool_gov_uk		Food Caddy	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
blackpool_gov_uk		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
blackpool_gov_uk		Paper & Card	Icons.PAPER	PAPER	high	already Icons reference
blacktown_nsw_gov_au		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
blacktown_nsw_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bolsover_gov_uk		Black	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bolsover_gov_uk		Burgundy	Icons.RECYCLING	RECYCLING	high	already Icons reference
bolsover_gov_uk		Green	Icons.ORGANIC	ORGANIC	high	already Icons reference
bolton_gov_uk		Beige Bin	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
bolton_gov_uk		Burgundy Bin	Icons.GLASS	GLASS	high	already Icons reference
bolton_gov_uk		Food container	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bolton_gov_uk		Green Bin	Icons.ORGANIC	ORGANIC	high	already Icons reference
bolton_gov_uk		Grey Bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
borlange_energi_se	se	Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
borlange_energi_se	se	Pappersförpackningar	Icons.PAPER	PAPER	high	already Icons reference
borlange_energi_se	se	Plastförpackningar	Icons.GLASS	GLASS	high	already Icons reference
borlange_energi_se	se	Restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
boroondara_vic_gov_au		FOGO	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
boroondara_vic_gov_au		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
boroondara_vic_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bracknell_forest_gov_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bracknell_forest_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
bracknell_forest_gov_uk		general waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bracknell_forest_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bradford_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
bradford_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
bradford_gov_uk		REFUSE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
braintree_gov_uk		Clear Sack	Icons.RECYCLING	RECYCLING	high	already Icons reference
braintree_gov_uk		Food Bin	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
braintree_gov_uk		Garden Bin	Icons.GARDEN	GARDEN	high	already Icons reference
braintree_gov_uk		Grey Bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
breckland_gov_uk		Garden Waste Service	Icons.GARDEN	GARDEN	high	already Icons reference
breckland_gov_uk		Recycling Collection Service	Icons.RECYCLING	RECYCLING	high	already Icons reference
breckland_gov_uk		Refuse Collection Service	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bridgend_gov_uk		Recycling	mdi:recycle	RECYCLING	medium	icon-only: mdi:recycle → RECYCLING
bridgend_gov_uk		Refuse	mdi:trash-can	GENERAL_WASTE	high	keyword: 'refuse' + icon agrees
brimbank_vic_gov_au	au	Food & Garden Organics	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
brimbank_vic_gov_au	au	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
brimbank_vic_gov_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
bristol_gov_uk		1100L GENERAL WASTE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bristol_gov_uk		1100L RECYCLING CARD	Icons.PAPER	PAPER	high	already Icons reference
bristol_gov_uk		140L FOOD WASTE BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bristol_gov_uk		180L GENERAL WASTE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bristol_gov_uk		23L FOOD WASTE BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bristol_gov_uk		240L GARDEN WASTE BIN	Icons.GARDEN	GARDEN	high	already Icons reference
bristol_gov_uk		240L RECYCLING MIXED GLASS	Icons.GLASS	GLASS	high	already Icons reference
bristol_gov_uk		240L RECYCLING PAPER	Icons.PAPER	PAPER	high	already Icons reference
bristol_gov_uk		360L RECYCLING PLASTIC/CANS	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
bristol_gov_uk		45L BLACK RECYCLING BOX	Icons.RECYCLING	RECYCLING	high	already Icons reference
bristol_gov_uk		55L GREEN RECYCLING BOX	Icons.RECYCLING	RECYCLING	high	already Icons reference
bristol_gov_uk		90L BLUE SACK	Icons.RECYCLING	RECYCLING	high	already Icons reference
bromley_gov_uk		FOOD	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
bromley_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
bromley_gov_uk		MIXED	Icons.GLASS	GLASS	high	already Icons reference
bromley_gov_uk		NON-RECYCLABLE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bromley_gov_uk		PAPER	Icons.PAPER	PAPER	high	already Icons reference
bromsgrove_gov_uk		Brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
bromsgrove_gov_uk		Green	Icons.RECYCLING	RECYCLING	high	already Icons reference
bromsgrove_gov_uk		Grey	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
broxbourne_gov_uk		Domestic	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
broxbourne_gov_uk		Food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
broxbourne_gov_uk		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
broxbourne_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
broxtowe_gov_uk		BLACK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
broxtowe_gov_uk		GLASS	Icons.GLASS	GLASS	high	already Icons reference
broxtowe_gov_uk		GREEN	Icons.ORGANIC	ORGANIC	high	already Icons reference
buchegg_so_ch	ch	Altpapier	Icons.PAPER	PAPER	high	already Icons reference
buchegg_so_ch	ch	Grüngutabfuhr	Icons.ORGANIC	ORGANIC	high	already Icons reference
buchegg_so_ch	ch	Kehrichtabfuhr	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
buergerportal_de		baum	Icons.GARDEN	GARDEN	high	already Icons reference
buergerportal_de		bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
buergerportal_de		gelb	Icons.RECYCLING	RECYCLING	high	already Icons reference
buergerportal_de		gruen	Icons.GARDEN	GARDEN	high	already Icons reference
buergerportal_de		grün	Icons.GARDEN	GARDEN	high	already Icons reference
buergerportal_de		lvp	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
buergerportal_de		mobil	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
buergerportal_de		papier	Icons.PAPER	PAPER	high	already Icons reference
buergerportal_de		rest	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
buergerportal_de		schad	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
buergerportal_de		schnitt	Icons.GARDEN	GARDEN	high	already Icons reference
buergerportal_de		verpackung	Icons.RECYCLING	RECYCLING	high	already Icons reference
bundaberg_qld_gov_au		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bundaberg_qld_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
burnley_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
burnley_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
burnley_gov_uk		REFUSE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
bury_gov_uk		blue	Icons.GLASS	GLASS	high	already Icons reference
bury_gov_uk		brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
bury_gov_uk		green	Icons.PAPER	PAPER	high	already Icons reference
bury_gov_uk		grey	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
byron_nsw_gov_au		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
byron_nsw_gov_au		garbage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
byron_nsw_gov_au		garden	Icons.GARDEN	GARDEN	high	already Icons reference
byron_nsw_gov_au		green	Icons.ORGANIC	ORGANIC	high	already Icons reference
byron_nsw_gov_au		landfill	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
byron_nsw_gov_au		organics	Icons.ORGANIC	ORGANIC	high	already Icons reference
byron_nsw_gov_au		recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
byron_nsw_gov_au		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
byron_nsw_gov_au		trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
calderdale_gov_uk		Garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
calderdale_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
calderdale_gov_uk		Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
calgary_ca		Black	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
calgary_ca		Blue	Icons.RECYCLING	RECYCLING	high	already Icons reference
calgary_ca		Green	Icons.ORGANIC	ORGANIC	high	already Icons reference
cambridge_gov_uk		DOMESTIC	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
cambridge_gov_uk		ORGANIC	Icons.ORGANIC	ORGANIC	high	already Icons reference
cambridge_gov_uk		RECYCLE	Icons.RECYCLING	RECYCLING	high	already Icons reference
camden_gov_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
camden_gov_uk		garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
camden_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
camden_gov_uk		rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
campbelltown_nsw_gov_au		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
campbelltown_nsw_gov_au		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
campbelltown_nsw_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
canning_wa_gov_au		Green	Icons.ORGANIC	ORGANIC	high	already Icons reference
canning_wa_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
canning_wa_gov_au		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
cannock_chase_dc_gov_uk		FOOD WASTE	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
